SampleID	Zymo	Platform	Extraction	SuperNatant	Length	Limit	Overlaps	ContigID	Taxon	ContigSize
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg158	Cryptococcus neoformans	72367
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg159	Cryptococcus neoformans	85305
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg160	Salmonella enterica	68945
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg161	Salmonella enterica	82802
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg162	Cryptococcus neoformans	112346
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg163	Salmonella enterica	70566
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg164	Escherichia coli	95826
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg165	Cryptococcus neoformans	69354
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg166	Cryptococcus neoformans	68487
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg167	Cryptococcus neoformans	70982
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg168	Saccharomyces cerevisiae	71468
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg169	Cryptococcus neoformans	68549
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg170	Cryptococcus neoformans	69889
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg171	Cryptococcus neoformans	96635
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg172	Cryptococcus neoformans	67483
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg173	Listeria monocytogenes	74684
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg174	Cryptococcus neoformans	65296
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg175	Cryptococcus neoformans	138564
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg176	Cryptococcus neoformans	79537
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg177	Cryptococcus neoformans	108413
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg178	Saccharomyces cerevisiae	62622
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg179	Pseudomonas aeruginosa	57930
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg180	Cryptococcus neoformans	152341
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg181	Saccharomyces cerevisiae	63078
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg182	Cryptococcus neoformans	59762
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg183	Cryptococcus neoformans	203158
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg184	Bacillus subtilis	61152
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg185	Cryptococcus neoformans	80479
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg186	Cryptococcus neoformans	112897
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg187	Cryptococcus neoformans	58422
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg188	Cryptococcus neoformans	56824
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg189	Cryptococcus neoformans	57802
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg190	Cryptococcus neoformans	130136
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg191	Cryptococcus neoformans	56400
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg192	Bacillus subtilis	57183
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg193	Pseudomonas aeruginosa	81760
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg194	Cryptococcus neoformans	137700
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg195	Cryptococcus neoformans	96852
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg196	Pseudomonas aeruginosa	53767
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg197	Cryptococcus neoformans	83749
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg198	Cryptococcus neoformans	54135
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg199	Cryptococcus neoformans	54869
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg200	Cryptococcus neoformans	62475
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg201	Salmonella enterica	48370
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg202	Pseudomonas aeruginosa	51873
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg203	Cryptococcus neoformans	75534
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg204	Escherichia coli	54956
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg205	Cryptococcus neoformans	88622
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg206	Cryptococcus neoformans	55158
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg207	Cryptococcus neoformans	53009
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg208	Cryptococcus neoformans	52834
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg209	Cryptococcus neoformans	65983
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg210	Cryptococcus neoformans	105812
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg211	Salmonella enterica	52360
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg212	Cryptococcus neoformans	114237
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg213	Cryptococcus neoformans	51312
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg214	Cryptococcus neoformans	99550
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg215	Cryptococcus neoformans	102211
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg216	Escherichia coli	61958
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg217	Cryptococcus neoformans	48524
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg218	Cryptococcus neoformans	48841
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg219	Cryptococcus neoformans	116286
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg220	Cryptococcus neoformans	130070
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg221	Cryptococcus neoformans	47376
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg222	Cryptococcus neoformans	47847
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg223	Cryptococcus neoformans	101204
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg224	Cryptococcus neoformans	91205
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg225	Cryptococcus neoformans	46337
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg226	Cryptococcus neoformans	49004
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg227	Listeria monocytogenes	43833
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg228	Cryptococcus neoformans	44747
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg229	Cryptococcus neoformans	81152
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg230	Cryptococcus neoformans	46252
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg231	Lactobacillus fermentum	45087
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg232	Pseudomonas aeruginosa	80440
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg233	Lactobacillus fermentum	63608
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg234	Cryptococcus neoformans	43860
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg235	Cryptococcus neoformans	65255
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg236	Escherichia coli	44159
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg237	Cryptococcus neoformans	44653
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg238	Cryptococcus neoformans	45751
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg239	Cryptococcus neoformans	43596
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg240	Cryptococcus neoformans	42965
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg241	Cryptococcus neoformans	86052
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg242	Pseudomonas aeruginosa	40398
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg243	Escherichia coli	44262
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg244	Pseudomonas aeruginosa	43198
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg245	Pseudomonas aeruginosa	68810
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg246	Escherichia coli	38663
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg247	Cryptococcus neoformans	51570
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg248	Cryptococcus neoformans	54556
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg249	Salmonella enterica	88859
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg250	Cryptococcus neoformans	42292
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg251	Cryptococcus neoformans	115960
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg252	Cryptococcus neoformans	40783
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg253	Cryptococcus neoformans	39277
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg254	Cryptococcus neoformans	41430
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg255	Cryptococcus neoformans	41288
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg256	Cryptococcus neoformans	41695
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg257	Cryptococcus neoformans	41577
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg258	Cryptococcus neoformans	150615
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg259	Cryptococcus neoformans	38982
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg260	Cryptococcus neoformans	52558
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg261	Cryptococcus neoformans	57715
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg262	Cryptococcus neoformans	39784
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg263	Cryptococcus neoformans	36304
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg264	Pseudomonas aeruginosa	35472
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg265	Cryptococcus neoformans	39376
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg266	Cryptococcus neoformans	39171
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg267	Cryptococcus neoformans	37679
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg268	Cryptococcus neoformans	37511
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg269	Cryptococcus neoformans	36784
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg270	Cryptococcus neoformans	36847
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg271	Lactobacillus fermentum	35967
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg272	Escherichia coli	83459
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg273	Cryptococcus neoformans	33907
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg274	Cryptococcus neoformans	34524
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg275	Lactobacillus fermentum	32491
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg276	Cryptococcus neoformans	34560
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg277	Salmonella enterica	33880
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg278	Cryptococcus neoformans	41815
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg279	Cryptococcus neoformans	83321
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg280	Pseudomonas aeruginosa	75336
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg281	Pseudomonas aeruginosa	55911
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg282	Salmonella enterica	33564
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg283	Escherichia coli	32691
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg284	Escherichia coli	33196
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg285	Cryptococcus neoformans	31761
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg286	Cryptococcus neoformans	63357
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg287	Cryptococcus neoformans	30377
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg288	Escherichia coli	31772
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg289	Salmonella enterica	30159
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg290	Cryptococcus neoformans	60366
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg291	Cryptococcus neoformans	30807
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg292	Cryptococcus neoformans	45255
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg293	Cryptococcus neoformans	28159
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg294	Cryptococcus neoformans	30080
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg295	Saccharomyces cerevisiae	31647
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg296	Cryptococcus neoformans	41799
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg297	Cryptococcus neoformans	28118
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg298	Pseudomonas aeruginosa	28128
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg299	Salmonella enterica	39640
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg300	Cryptococcus neoformans	31286
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg301	Cryptococcus neoformans	34273
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg302	Cryptococcus neoformans	28716
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg303	Salmonella enterica	26650
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg304	Salmonella enterica	26986
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg305	Cryptococcus neoformans	29094
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg306	Cryptococcus neoformans	26830
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg307	Cryptococcus neoformans	28999
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg308	Pseudomonas aeruginosa	25268
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg309	Cryptococcus neoformans	28892
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg310	Cryptococcus neoformans	27908
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg311	Cryptococcus neoformans	54812
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg312	Cryptococcus neoformans	35432
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg313	Cryptococcus neoformans	26232
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg314	Cryptococcus neoformans	26302
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg315	Pseudomonas aeruginosa	22821
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg316	Cryptococcus neoformans	27059
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg317	Pseudomonas aeruginosa	25995
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg318	Pseudomonas aeruginosa	48924
Zymo-PromethION-EVEN-BB-SN.fq.wtdbg2.l6000-e3	Zymo	PromethION	EVEN	BB	SN	l6000	e3	ctg319	Cryptococcus neoformans	26100
